reviewId,text
ChdDSUhNMG9nS0VJQ0FnSURSdGZXNnB3RRAB,Modern love is so good! My mom and I love to come here for lunch anytime we’re around midtown and hungry. Undoubtably the best tofu we’ve ever had in a restaurant in the chick’s that tops the classic Mac & shews. My personal favorite is the Kale Caesar salad!
ChZDSUhNMG9nS0VJQ0FnSURScFpfRmZBEAE,
ChdDSUhNMG9nS0VJQ0FnSURSbVpDRTV3RRAB,
ChZDSUhNMG9nS0VJQ0FnSURSeXVQZVFBEAE,"Delicious, great options, good vibes, fabulous service!"
ChZDSUhNMG9nS0VJQ0FnSURSN0lDYUZREAE,
ChdDSUhNMG9nS0VJQ0FnSURSbE1TVjdRRRAB,
ChZDSUhNMG9nS0VJQ0FnSURScVBQOUxREAE,Visiting from Austin and brought my wife here to enjoy a vegan lunch. Each and every bite was better than the next. The fried mozzarella was out of this world. From the crisp to the tasty sauce and the incredible cheeze pull and creaminess.
ChdDSUhNMG9nS0VJQ0FnSURScUx5Y29nRRAB,"I came to Omaha for a work conference and looked for a vegan spot. I got the buffalo cauliflower, fried chicken and mashed potatoes and a peanut butter and chocolate milkshake. It was DELECIOUS!"
ChZDSUhNMG9nS0VJQ0FnSUQyOVBuSmNBEAE,The service was amazing! She recommended the lychee black tea and it was delicious! But I did come in and ask if I could get light oil with my tofu scramble (a lot of oil makes me sick) and I feel like there was way twice as much oil. I did ask for a lot of modifications on things and I do apologize for it. I just never experienced this yet with modern love.
ChZDSUhNMG9nS0VJQ0FnSUNSdDRxLUxnEAE,
ChZDSUhNMG9nS0VJQ0FnSUNSX2JiSUtBEAE,"While the majority of Omaha restaurants are drunk on pork, Modern Love continues to quietly lead the way with its innovative creations and tantalizing dishes. The veggie Reuben I had was almost as good as the one at Chicago Diner. The chai spice shake was incredible. We are lucky beyond words to have this wonderful restaurant here in this Mayberry town. Top service from Hailie."
ChdDSUhNMG9nS0VJQ0FnSUNSM2J5bXBBRRAB,"Vegan. Amazing food. I had trouble deciding due to not being familiar with the menu. After the food came, I think I figured out that there were no bad choices."
ChdDSUhNMG9nS0VJQ0FnSUNSellPSXJRRRAB,"Casual but beautiful atmosphere. Some of the most delicious good I've had, vegan or not."
ChZDSUhNMG9nS0VJQ0FnSUNSMVoyY0NREAE,Absolutely delicious. The roasted garlic alfredo is incredible. Definitely my favorite restaurant in town.
ChZDSUhNMG9nS0VJQ0FnSURJMmQzR2Z3EAE,"It's always a treat to eat here. I love having so many options! On our recent visit, they were out of the menu item we wanted most. The service has always been terrible, but the food and drinks make up for the hassle."
ChdDSUhNMG9nS0VJQ0FnSUNScFpheTlnRRAB,i am not vegan but they tricked me hahahaha i had no idea! good job. thanks Carl for paying fot the meal it was a bad time of my life and thankful i am in a much better place now thanks carl !!!!
ChdDSUhNMG9nS0VJQ0FnSUNSbnRpbDNRRRAB,Don't go here this place made us sick!!!
ChZDSUhNMG9nS0VJQ0FnSUNSanVhTklBEAE,
ChdDSUhNMG9nS0VJQ0FnSUNSLXZtZXRRRRAB,"Once again the vegan food was immaculate! I took my wife here for her birthday dinner on 3-27-23 . The food was outstanding the service was prompt and the accommodations were good. We had a slight problem
With our appetizer  (a hair in the food) our waitress was appalled 😱 and quickly apologized took the food back and brought us a new Appetizer  asap! When our entrees came they were dressed perfect and tasted so good we ate beyond us both being full jist because it tasted so good . The menu has a lot of great options."
ChZDSUhNMG9nS0VJQ0FnSUNSX05TeWJREAE,You don't have to be vegan or vegetarian to enjoy the food
ChZDSUhNMG9nS0VJQ0FnSUNSbEppalB3EAE,
ChdDSUhNMG9nS0VJQ0FnSUNSNUlyMHpnRRAB,Everything here is wonderful. The new corned beet sandwich is magic
ChZDSUhNMG9nS0VJQ0FnSUNSMFAzcVJBEAE,Do a great job of setting a happy chill environment
ChZDSUhNMG9nS0VJQ0FnSURoN19TeVlREAE,Best plant-based food in the area! We really enjoyed everything we ate.
ChZDSUhNMG9nS0VJQ0FnSURocjdPVlZREAE,"The mushroom and grits were really tasty and kitchen was fast. They ran out of Prosecco during brunch and offered to make mimosas with Rosé (?). They waitress was not good and rude, she literally threw the checks in the table after we asked to split (even though we had asked to split when ordering the check and she brought a single check), had to ask twice for the dessert menu which was also left with an attitude and when asked for a box to pack leftovers she brought a box that clearly didn’t fit them and got visibly annoyed when we asked for a bigger one."
ChdDSUhNMG9nS0VJQ0FnSURocjhMcnV3RRAB,Amazing vegan spot!
ChdDSUhNMG9nS0VJQ0FnSURobDRxVmtnRRAB,"Not what it used to be. Chick pea bacon is ALWAYS burnt to a crisp. Burgers and sandwiches are dry as with the bread. The menu has lost both its diverseness and origality, and would opt for food with carbs, that are easy (Ie sandwiches, deep fry, pastas and salads Basically the entire menu with some variations). Menu never changes anymore. Often times they don't come up with new specials and just use old ideas. Modern Love used to be very quality, vegan, and almost homecooked. Now it's basically streamlined, and over priced vegan fast food. Despite being vegan the Restaurant itself isn't very reduce, reuse and recycle. Some of the staff are the snootiest and most stuck up people I've ever met, and some are the loveliest people. It is mostly the former unfortunately.

I'm not sure what changed. It went from arguably being one of the best vegan restaurants in the country to becoming low on the list. Used to be my number one vegan spot in the country. Now I avoid it. Whole foods currently is the best vegan spot in Omaha and that's terrible.

They took the COVID pandemic very seriously and still somewhat care to a degree so that does deserve props."
ChdDSUhNMG9nS0VJQ0FnSURobF8yNGhnRRAB,
ChdDSUhNMG9nS0VJQ0FnSURoMF9DemlBRRAB,
ChZDSUhNMG9nS0VJQ0FnSURoeWUtVVNBEAE,
ChdDSUhNMG9nS0VJQ0FnSURoenNmU3N3RRAB,Beautiful atmosphere and good food. Staff was super friendly.
ChdDSUhNMG9nS0VJQ0FnSURZeHFEYTVnRRAB,
ChdDSUhNMG9nS0VJQ0FnSURodUlxUnNnRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNodzdmdWVnEAE,"Went to Modern Love last night for the first time and WOW. The atmosphere was perfect, and the food was fantastic as well. I had the meatloaf and my girlfriend had the crispy chicken sandwich. Both were amazing! I strongly recommend garlic parmesan Brussels sprout as an appetizer, but watch out, you’re gonna wanna eat the whole thing. We will definitely be back the next time we’re in the area!"
ChdDSUhNMG9nS0VJQ0FnSUNoOVlDNnJnRRAB,"I brought my fiancé there for a late valentines dinner. We were both excited to try the food as we’ve read great things. The waitress and other staff seemed nice. Our order was completely wrong and only one of the two entrees were brought out to us. She stated she was confused?? We went over what we wanted with her and substituted one ingredient AND she wrote it down. So while waiting for my partners food to be made, since the waitress was confused and didn’t put the order in, my food got cold. The to go containers had debris in them which is probably because they keep the to go containers at the bottom of a stand facing up instead of down. She saw it has she was handing them to us then apologized and gave us new containers. Good food, but the experience was bad."
ChZDSUhNMG9nS0VJQ0FnSUNoNWJ5YUt3EAE,"Wait staff took order, got confused, and did not make half the order. Food ok, service below average."
ChZDSUhNMG9nS0VJQ0FnSUNoNFpHSmNnEAE,"Hip vegan restaurant - on point. What's not to love!
Meat loaf entree was delicious. Chocolate milkshake was just right. Not overly sugary.

Paid parking"
ChZDSUhNMG9nS0VJQ0FnSUNoM003OFJ3EAE,
ChZDSUhNMG9nS0VJQ0FnSUNocU9UUkhREAE,"Because I am not from Nebraska ,I will say that it's rare to find a  all vegan restaurant here. The food I got was decent but there is some serious competition out there so I didn't know how to rate this place. I spent $40 to try several options. A cookie,  philly and fries and Mac and cheese.  The philly was interesting . It wasn't gross nor great. The cookie? It was a cookie.  Not a $4 cookie. Believe it or not, cookies can lack flavor.. This needed more.. Mac and cheese scared me because it looked dry but after I mixed it up for a taste...it started smacking.  Kinda tasted like hamburger helper without the meat. It was good. Everyone has a different palate. I can't say it's too pricey because vegan is pricey.  Would I eat here again if I passed through Nebraska? No. Maybe try something other than the philly or the cookie.  Try the Mac and cheese."
ChZDSUhNMG9nS0VJQ0FnSUNoNE8yZlFnEAE,
ChZDSUhNMG9nS0VJQ0FnSURCLTVMSWNBEAE,This was my first time experiencing vegan food. I had a burger because I didn't want to go too far out of my comfort zone. It was truly amazing. Flavorful and built beautifully.
ChdDSUhNMG9nS0VJQ0FnSURCcV92Uy1RRRAB,"This was my first time eating here after my sister recommended this place. The spinach and artichoke dip was amazing although the pita bread tasted like a charred hamburger bun, the flavor of the dip was spot on and still tasted cheesy. I had the crispy tofu sandwich and it was less than spectacular. The tofu was flavorless, I would describe the taste as similar to a wet napkin. Which was disappointing because the artichoke dip and drink got my hopes up. But I was left disappointed in this tasteless sandwich."
ChZDSUhNMG9nS0VJQ0FnSURCMFk2MUtnEAE,
ChdDSUhNMG9nS0VJQ0FnSURCZ2UyVHBRRRAB,"They are cooking up some serious magic in this vegan kitchen! First timer here and it was AMAZING! I would probably not order the 'meatloaf' again, but that is mostly due to personal texture preference. It was seriously the only thing we could tell that wasn't actual meat. Brussels were on point. Mac and cheese with fried chicken was 💣.  Chicken and mushroom gravy was also very crunchy and tasted great! I am not vegan and will be back!"
ChdDSUhNMG9nS0VJQ0FnSURCLXE2dzhnRRAB,"This place is hit or miss and lately it has become more of a miss which pains me to write this as we used to be big fans.

The ambience is nice, service was slow but acceptable and the food used to be great.
We have been there 3 times in the past few months and we decided not to come back anymore.

The food has become extremely salty to the point of barely being edible. We thought initially was one dish but others were the say. The service is just terribly slow and with wrong orders and missing items."
ChdDSUhNMG9nS0VJQ0FnSURCaXFhVjh3RRAB,
ChdDSUhNMG9nS0VJQ0FnSURCOHB5WG13RRAB,Nice ambience and good vegan food.
ChdDSUhNMG9nS0VJQ0FnSURCa3RPTHd3RRAB,"The problem is consistency, some days the food is good, but not every day, the portions are really small for the price, the menu needs diversity or new items it’s always pasta or bread. I have bought items that are not cooked properly. They need like a quality control in the kitchen"
ChZDSUhNMG9nS0VJQ0FnSURCM0tEeGV3EAE,
ChZDSUhNMG9nS0VJQ0FnSURCbk9heUxREAE,
ChdDSUhNMG9nS0VJQ0FnSUNCN2NLM193RRAB,"We had a wonderful meal supported by great service and a terrific menus with crowd pleasing favorites that even carnivores could love. I whole heartedly recommend this place, but I have complaint that might seem odd. Their portion sizes are much too large. They’d increase their profits and honestly improve the dining experience if they toned them down by 20% or so. Our table was so overwhelmed by the two appetizer plates that two of us didn’t order entrees, and neither of two that we’re ordered ended up anywhere close to half finished. Some might say, “yay leftovers!”, but I found it excessive and wasteful. Regardless, it’s good food and worth the visit."
